ID,District,ProjectStartDate,ProposedDateOfCompletion,ProjectID,ProjectID2,ApartmentType,ApartmentCarpetArea,ApartmentNumber,BookedApartment,percentage booked,CreatedOn,AreaOfExclusiveVeranda,AreaOfExclusiveBalcony,AreaOfExclusiveOpenTerrace,ShareOfCommonArea,TotalArea,ApartmentTypeDD,AreaOfExternalWall,Internal Roads & Footpaths,Visitors Parking,"Water conservation, Rain water harvesting",Energy Management,Fire protection and Fire safety requirements,"Electrical meter room, Sub-station, Receiving station",Aggregate area of recreational open space,Open parking,Water supply,"Sewerage (Chamber, Lines, Septic tank, STP)",Storm water drains,Landscaping & Tree planting,Street lighting,Community buildings,Treatment and disposal of sewage and sullage water,Solid waste management and disposal,Public health services,Servant's room with attached toilet,Driver's room with attached toilet,Intercom facility,Outdoor gathering pavilion,Association room,Security cameras,Indoor Games Room,Guest Suite,Reticulated Gas Supply,Sign Boards,Letter box,Solar systems
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,3BHK,151.71,1,1,1,2021-08-31 20:35:00,0,6.41,65.98,15.77,253.44,1139,13.57,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,3BHK,115.75,28,16,0.5714285714,2021-08-31 20:35:00,0,5.73,0,36.39,170.94,1139,13.07,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,3BHK,122.68,1,0,0,2021-08-31 20:35:00,0,5.73,35.52,41.92,217.16,1139,11.31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,3BHK,115.67,1,0,0,2021-08-31 20:35:00,0,5.73,35.53,39.47,206.57,1139,10.17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,4BHK,260.29,1,1,1,2021-08-31 20:35:00,0,14.86,45.34,92.28,439.15,1140,26.38,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,4BHK,260.29,4,3,0.75,2021-08-31 20:35:00,0,16.66,0,92.34,395.67,1140,26.38,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,4BHK,232.89,1,1,1,2021-08-31 20:35:00,0,12.33,87.47,22.94,378.21,1140,22.58,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,4BHK,212.72,1,1,1,2021-08-31 20:35:00,0,6.95,46.32,62.81,345.5,1140,16.7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,4BHK,157.1,1,0,0,2021-08-31 20:35:00,0,5.37,79.62,53.28,310.49,1140,15.12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,5 BHK and More,251.2,1,1,1,2021-08-31 20:35:00,0,23.58,110.61,18.58,432.92,1141,28.95,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,5 BHK and More,246.97,1,0,0,2021-08-31 20:35:00,0,30.78,83.25,92.48,484,1141,30.52,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,595,2015-07-30 00:00:00,2022-12-30 00:00:00,10687,10687,5 BHK and More,380.23,1,0,0,2021-08-31 20:35:00,0,23.35,21.63,146.16,606.82,1141,35.45,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,595,2018-04-01 00:00:00,2022-04-01 00:00:00,10688,10688,3BHK,799.95,14,11,0.7857142857,2021-10-20 14:13:00,45.48,45.48,0,362.86,1272.2,1139,64,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,60.21,1,0,0,2023-04-12 11:30:00,0,5.47,84.46,42.54,198.72,1138,6.04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,60.21,1,0,0,2023-04-12 11:30:00,0,5.47,90.12,42.54,204.38,1138,6.04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,66.4,3,0,0,2023-04-12 11:30:00,0,8.3,0,28.49,110.78,1138,7.59,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,65.48,3,0,0,2023-04-12 11:30:00,0,10.14,0,28.91,112.63,1138,8.1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,69.34,3,0,0,2023-04-12 11:30:00,0,10.57,0,39.01,126.25,1138,7.33,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,68.13,3,0,0,2023-04-12 11:30:00,0,10.35,0,38.94,124.77,1138,7.35,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,69.33,3,0,0,2023-04-12 11:30:00,0,15.7,0,39.63,133.13,1138,8.47,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,69.33,1,0,0,2023-04-12 11:30:00,0,15.7,94.5,39.63,227.63,1138,8.47,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,68.08,1,0,0,2023-04-12 11:30:00,0,16.15,47.54,39.01,179.28,1138,8.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,68.08,2,0,0,2023-04-12 11:30:00,0,16.15,0,39.01,131.74,1138,8.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,68.08,1,0,0,2023-04-12 11:30:00,0,16.15,93.24,39.01,224.98,1138,8.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,66,3,0,0,2023-04-12 11:30:00,0,8.17,0,29.57,111.85,1138,8.11,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,65.5,3,0,0,2023-04-12 11:30:00,0,9.62,0,29.78,113.25,1138,8.35,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,2BHK,60.21,5,4,0.8,2023-04-12 11:30:00,0,5.47,0,42.54,114.26,1138,6.04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.57,3,0,0,2023-04-12 11:30:00,0,18.14,0,54.36,183.37,1139,10.3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.69,1,0,0,2023-04-12 11:30:00,0,8.81,61.88,58.44,240.16,1139,10.34,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.69,3,0,0,2023-04-12 11:30:00,0,8.81,0,58.44,178.28,1139,10.34,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.66,3,0,0,2023-04-12 11:30:00,0,6.43,0,58.4,176.89,1139,10.4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.66,1,0,0,2023-04-12 11:30:00,0,6.43,90.43,58.4,267.32,1139,10.4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.7,1,0,0,2023-04-12 11:30:00,0,18.58,25.08,59.16,214.04,1139,10.52,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.7,3,0,0,2023-04-12 11:30:00,0,18.58,0,59.16,188.96,1139,10.52,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.67,1,0,0,2023-04-12 11:30:00,0,17.76,20.31,59.81,209.92,1139,10.37,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.67,3,0,0,2023-04-12 11:30:00,0,17.76,0,59.81,189.61,1139,10.37,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,85.63,6,0,0,2023-04-12 11:30:00,0,13.98,0,36.57,145.48,1139,9.3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,85.63,1,0,0,2023-04-12 11:30:00,0,13.98,119.64,36.57,265.12,1139,9.3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.57,1,0,0,2023-04-12 11:30:00,0,14.44,7.82,53.2,186.29,1139,10.26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.57,1,0,0,2023-04-12 11:30:00,0,14.44,112.75,53.2,291.22,1139,10.26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.09,1,0,0,2023-04-12 11:30:00,0,13.9,71.69,52.35,248.57,1139,9.54,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.09,1,0,0,2023-04-12 11:30:00,0,13.9,112.92,52.35,289.8,1139,9.54,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.09,3,0,0,2023-04-12 11:30:00,0,18.48,0,54.53,184,1139,9.9,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,101.09,2,1,0.5,2023-04-12 11:30:00,0,13.9,0,52.35,176.88,1139,9.54,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,601,2021-09-01 00:00:00,2026-12-31 00:00:00,10692,10692,3BHK,100.57,1,1,1,2023-04-12 11:30:00,0,14.44,0,53.2,178.47,1139,10.26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.95,1,0,0,2023-04-05 11:41:00,0,2.3,3.6,15.52,61.63,1137,5.26,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,1,0,0,2023-04-05 11:41:00,0,2.62,38.9,15.07,95.56,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,1,0,0,2023-04-05 11:41:00,0,2.62,6.5,15.07,63.16,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,1,0,0,2023-04-05 11:41:00,0,2.62,6.5,15.07,63.16,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,13,0,0,2023-04-05 11:41:00,0,2.62,0,15.07,56.66,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,12,1,0.08333333333,2023-04-05 11:41:00,0,2.62,0,15.07,56.66,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.42,14,5,0.3571428571,2023-04-05 11:41:00,0,2.62,0,15.07,56.66,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.95,12,0,0,2023-04-05 11:41:00,0,2.3,0,15.52,58.03,1137,5.26,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.95,1,0,0,2023-04-05 11:41:00,0,2.3,3.6,15.52,61.63,1137,5.26,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,1,0,0,2023-04-05 11:41:00,0,2.62,2.2,15.07,58.86,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.95,12,0,0,2023-04-05 11:41:00,0,2.3,0,15.52,58.03,1137,5.26,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,1BHK,34.02,13,1,0.07692307692,2023-04-05 11:41:00,0,2.62,0,15.07,56.66,1137,4.95,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,2BHK,42.82,1,0,0,2023-04-05 11:41:00,0,2.62,38.9,18.66,109.32,1138,6.32,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,2BHK,42.82,1,0,0,2023-04-05 11:41:00,0,2.62,6.3,18.65,76.72,1138,6.32,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,2BHK,42.82,1,1,1,2023-04-05 11:41:00,0,2.62,14,18.66,84.42,1138,6.32,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,2BHK,42.82,13,6,0.4615384615,2023-04-05 11:41:00,0,2.62,0,18.66,70.42,1138,6.32,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,594,2021-11-14 00:00:00,2026-12-31 00:00:00,10693,10693,2BHK,42.82,12,3,0.25,2023-04-05 11:41:00,0,2.62,0,18.66,70.42,1138,6.32,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.21,1,0,0,2021-09-14 15:17:00,8.81,13.28,0,0,115.42,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.1,1,0,0,2021-09-14 15:19:00,7,13.06,0,0,113.41,1139,11.25,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.21,1,0,0,2021-09-14 15:38:00,8.81,13.28,0,0,115.42,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.21,1,0,0,2021-09-14 15:50:00,8.81,13.28,0,0,115.42,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.1,1,0,0,2021-09-14 15:21:00,7,13.06,0,0,113.41,1139,11.25,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.1,1,0,0,2021-09-14 15:22:00,7,13.06,0,0,113.41,1139,11.25,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.1,1,0,0,2021-09-14 15:24:00,7,13.06,0,0,113.41,1139,11.25,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,75.29,1,0,0,2021-09-14 15:33:00,8.98,14.52,0,0,109.91,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.21,1,0,0,2021-09-14 15:41:00,8.81,13.28,0,0,115.42,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,3BHK,82.21,1,0,0,2021-09-14 15:52:00,8.81,13.28,0,0,115.42,1139,11.12,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,4BHK,93.87,1,0,0,2021-09-14 15:27:00,7.3,11.7,0,0,124.76,1140,11.89,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,594,2021-08-20 00:00:00,2026-09-14 00:00:00,10695,10695,4BHK,93.87,1,0,0,2021-09-14 15:30:00,7.3,11.7,0,0,124.76,1140,11.89,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,79.16,11,11,1,2021-08-31 14:47:00,2.34,2.34,0,17.56,109.1,1138,7.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,63.81,11,11,1,2021-08-31 14:47:00,6.77,6.77,0,15.52,96,1138,7.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,82.65,11,11,1,2021-08-31 14:47:00,7.41,7.41,0,19.24,118.96,1138,19.24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,93.59,1,1,1,2021-08-31 14:47:00,7.67,7.67,0,21.37,131.69,1138,9.06,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,85.08,1,1,1,2021-08-31 14:47:00,10.71,10.71,0,20.35,125.46,1138,9.32,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,2BHK,85.19,1,1,1,2021-08-31 14:47:00,7.65,7.65,0,19.7,121.74,1138,9.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,3BHK,107.94,11,11,1,2021-08-31 14:47:00,7.36,7.36,0,24.36,150.1,1139,10.39,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,3BHK,111.83,7,7,1,2021-08-31 14:47:00,7.24,7.24,0,24.9,153.81,1139,9.84,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,3BHK,124.88,4,4,1,2021-08-31 14:47:00,7.24,7.24,0,27.6,170.72,1139,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,594,2017-02-28 00:00:00,2020-08-28 00:00:00,10696,10696,4BHK,162.54,4,4,1,2021-08-31 14:47:00,18.36,18.36,0,37.08,229.73,1140,37.08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,127.26,1,0,0,2021-09-22 12:14:00,3.5,3.5,19.02,23.66,159.08,1143,9.4,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,185.08,1,0,0,2021-09-22 12:16:00,4.96,4.96,34.05,31.59,231.35,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,148.69,1,0,0,2021-09-22 12:40:00,2.9,2.9,20,0,185.87,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,148.69,1,0,0,2021-09-22 13:09:00,2.9,2.9,20,0,185.87,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,148.69,1,0,0,2021-09-22 13:13:00,2.9,2.9,20,0,185.87,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,148.69,1,0,0,2021-09-22 13:12:00,2.9,2.9,20,21.06,185.87,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,595,2021-05-04 00:00:00,2026-05-03 00:00:00,10697,10697,Bangalow / Villas,148.69,1,0,0,2021-09-22 13:23:00,2.9,2.9,20,0,185.87,1143,11.38,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
